Shape,Shape_Type,Area (m2),Depth (m),Width (m),Weight (kg/m),Ix (m4),Iy (m4),Plastic Mod Xp (m3),Plastic Mod Yp (m3),Cost per Meter (usd)
MC10X33.6,MC,0.000987,0.254,0.10413999999999998,33.6,5.7824e-07,5.4495999999999994e-08,4.5592e-05,7.133999999999999e-06,59.14
MC10X28.5,MC,0.000837,0.254,0.10033,28.5,5.2416e-07,4.7008e-08,4.1492e-05,6.5436e-06,50.16
MC10X25,MC,0.0007340000000000001,0.254,0.086614,25.0,4.5759999999999997e-07,3.016e-08,3.608e-05,4.8544e-06,44.0
MC10X22,MC,0.0006450000000000001,0.254,0.08432799999999999,22.0,4.2432e-07,2.6624e-08,3.362e-05,4.51e-06,38.72
MC10X8.4,MC,0.000246,0.254,0.038099999999999995,8.4,1.32704e-07,1.35616e-09,1.0479599999999999e-05,4.3952e-07,14.78
MC10X6.5,MC,0.000195,0.254,0.029717999999999998,6.5,9.526399999999999e-08,5.5328e-10,7.5276e-06,2.2468000000000002e-07,11.44
MC9X25.4,MC,0.000747,0.2286,0.08889999999999999,25.4,3.65664e-07,3.14912e-08,3.198e-05,4.9036e-06,44.7
MC9X23.9,MC,0.000702,0.2286,0.08763,23.9,3.53184e-07,2.9702399999999995e-08,3.0996e-05,4.7396e-06,42.06
MC8X22.8,MC,0.00067,0.2032,0.08889999999999999,22.8,2.65408e-07,2.9161599999999998e-08,2.6076e-05,4.6084e-06,40.13
MC8X21.4,MC,0.0006280000000000001,0.2032,0.08763,21.4,2.5584e-07,2.73728e-08,2.5256e-05,4.4444e-06,37.66
MC8X20,MC,0.0005870000000000001,0.2032,0.07696199999999999,20.0,2.2630399999999999e-07,1.83872e-08,2.2304e-05,3.3128e-06,35.2
MC8X18.7,MC,0.00055,0.2032,0.075692,18.7,2.1798399999999998e-07,1.7264e-08,2.1484e-05,3.1979999999999997e-06,32.91
MC8X8.5,MC,0.00025,0.2032,0.047498,8.5,9.692799999999999e-08,2.59584e-09,9.5448e-06,7.0684e-07,14.96
MC7X22.7,MC,0.0006670000000000001,0.17779999999999999,0.09144,22.7,1.9718399999999997e-07,3.01184e-08,2.2139999999999998e-05,4.6412e-06,39.95
MC7X19.1,MC,0.0005610000000000001,0.17779999999999999,0.08763,19.1,1.79296e-07,2.5209599999999997e-08,2.0172e-05,4.182e-06,33.62
MC6X18,MC,0.0005290000000000001,0.15239999999999998,0.08889999999999999,18.0,1.23552e-07,2.44608e-08,1.62196e-05,4.0508e-06,31.68
MC6X15.3,MC,0.000449,0.15239999999999998,0.08889999999999999,15.3,1.0524799999999999e-07,2.04256e-08,1.38416e-05,3.2963999999999995e-06,26.93
MC6X16.3,MC,0.00047900000000000004,0.15239999999999998,0.07619999999999999,16.3,1.0816e-07,1.56832e-08,1.42024e-05,2.9848e-06,28.69
MC6X15.1,MC,0.00044400000000000006,0.15239999999999998,0.07467599999999999,15.1,1.0358399999999998e-07,1.43936e-08,1.3612000000000001e-05,2.8372e-06,26.58
MC6X12,MC,0.000353,0.15239999999999998,0.0635,12.0,7.779199999999999e-08,7.696e-09,1.02336e-05,1.6892e-06,21.12
MC6X7,MC,0.00020899999999999998,0.15239999999999998,0.047751999999999996,7.0,4.7423999999999995e-08,2.5084799999999996e-09,6.2484e-06,7.199599999999999e-07,12.32
MC6X6.5,MC,0.000195,0.15239999999999998,0.04699,6.5,4.5759999999999994e-08,2.3503999999999997e-09,6.0024e-06,6.9208e-07,11.44
MC4X13.8,MC,0.00040300000000000004,0.1016,0.0635,13.8,3.6816e-08,8.860799999999998e-09,7.2651999999999995e-06,2.1156e-06,24.29
MC3X7.1,MC,0.000211,0.07619999999999999,0.04927599999999999,7.1,1.13152e-08,2.77056e-09,2.9684e-06,8.4952e-07,12.5
L12X12X1-3/8,L,0.0031100000000000004,0.30479999999999996,,105.0,1.7180799999999998e-06,1.7180799999999998e-06,7.9704e-05,7.9704e-05,152.25
L12X12X1-1/4,L,0.00284,0.30479999999999996,,96.4,1.5849599999999998e-06,1.5849599999999998e-06,7.3144e-05,7.3144e-05,139.78
L12X12X1-1/8,L,0.0025800000000000003,0.30479999999999996,,87.2,1.456e-06,1.456e-06,6.6748e-05,6.6748e-05,126.44
L12X12X1,L,0.0023,0.30479999999999996,,77.8,1.3104e-06,1.3104e-06,5.986e-05,5.986e-05,112.81
L10X10X1-3/8,L,0.00256,0.254,,87.1,9.6096e-07,9.6096e-07,5.412e-05,5.412e-05,126.29
L10X10X1-1/4,L,0.00234,0.254,,79.9,8.8608e-07,8.8608e-07,4.9528e-05,4.9528e-05,115.86
L10X10X1-1/8,L,0.0021300000000000004,0.254,,72.3,8.153599999999999e-07,8.153599999999999e-07,4.5264e-05,4.5264e-05,104.83
L10X10X1,L,0.0019,0.254,,64.7,7.3632e-07,7.3632e-07,4.0672e-05,4.0672e-05,93.81
L10X10X7/8,L,0.00168,0.254,,56.9,6.572799999999999e-07,6.572799999999999e-07,3.5916e-05,3.5916e-05,82.5
L10X10X3/4,L,0.0014500000000000001,0.254,,49.1,5.7824e-07,5.7824e-07,3.1488e-05,3.1488e-05,71.19
L8X8X1-1/8,L,0.00168,0.2032,,56.9,4.0809599999999995e-07,4.0809599999999995e-07,2.87e-05,2.87e-05,82.5
L8X8X1,L,0.00151,0.2032,,51.0,3.7065599999999995e-07,3.7065599999999995e-07,2.5912000000000002e-05,2.5912000000000002e-05,73.95
L8X8X7/8,L,0.0013300000000000002,0.2032,,45.0,3.31552e-07,3.31552e-07,2.296e-05,2.296e-05,65.25
L8X8X3/4,L,0.00115,0.2032,,38.9,2.90784e-07,2.90784e-07,2.0008e-05,2.0008e-05,56.4
L8X8X5/8,L,0.000969,0.2032,,32.7,2.47936e-07,2.47936e-07,1.6892e-05,1.6892e-05,47.41
L8X8X9/16,L,0.000877,0.2032,,29.6,2.25472e-07,2.25472e-07,1.53012e-05,1.53012e-05,42.92
L8X8X1/2,L,0.000784,0.2032,,26.4,2.0300799999999996e-07,2.0300799999999996e-07,1.3710399999999998e-05,1.3710399999999998e-05,38.28
L8X6X1,L,0.00131,0.15239999999999998,,44.2,3.3654399999999997e-07,1.6140799999999999e-07,2.4764e-05,1.46288e-05,64.09
L8X6X7/8,L,0.00115,0.15239999999999998,,39.1,3.01184e-07,1.4518399999999999e-07,2.1976e-05,1.30216e-05,56.7
L8X6X3/4,L,0.000999,0.15239999999999998,,33.8,2.6416e-07,1.28128e-07,1.9188e-05,1.13488e-05,49.01
L8X6X5/8,L,0.0008410000000000001,0.15239999999999998,,28.5,2.25472e-07,1.0982399999999999e-07,1.61704e-05,9.6432e-06,41.32
L8X6X9/16,L,0.0007610000000000001,0.15239999999999998,,25.7,2.0550399999999999e-07,1.00256e-07,1.4661599999999999e-05,8.757599999999999e-06,37.27
L8X6X1/2,L,0.00068,0.15239999999999998,,23.0,1.8470399999999998e-07,9.027199999999999e-08,1.31364e-05,7.8556e-06,33.35
L8X6X7/16,L,0.000599,0.15239999999999998,,20.2,1.63488e-07,8.0288e-08,1.1578399999999999e-05,6.9372e-06,29.29
L8X4X1,L,0.00111,0.1016,,37.4,2.89952e-07,4.825599999999999e-08,2.296e-05,6.4616e-06,54.23
L8X4X7/8,L,0.000979,0.1016,,33.1,2.60416e-07,4.368e-08,2.05e-05,5.7564e-06,47.99
L8X4X3/4,L,0.000849,0.1016,,28.7,2.2879999999999998e-07,3.897919999999999e-08,1.7876e-05,5.0348e-06,41.61
L8X4X5/8,L,0.0007160000000000001,0.1016,,24.2,1.9552e-07,3.373759999999999e-08,1.5087999999999999e-05,4.2968e-06,35.09
L8X4X9/16,L,0.0006490000000000001,0.1016,,21.9,1.7846399999999998e-07,3.09504e-08,1.36776e-05,3.9032e-06,31.75
L8X4X1/2,L,0.00058,0.1016,,19.6,1.60576e-07,2.8079999999999997e-08,1.22672e-05,3.5259999999999998e-06,28.42
L8X4X7/16,L,0.0005110000000000001,0.1016,,17.2,1.42272e-07,2.50848e-08,1.08076e-05,3.116e-06,24.94
L7X4X3/4,L,0.0007740000000000001,0.1016,,26.2,1.5724799999999998e-07,3.7439999999999996e-08,1.3759600000000001e-05,4.9364e-06,37.99
L7X4X5/8,L,0.0006500000000000001,0.1016,,22.1,1.3478399999999997e-07,3.24064e-08,1.16768e-05,4.1984e-06,32.05
L7X4X1/2,L,0.000526,0.1016,,17.9,1.10656e-07,2.69568e-08,9.4956e-06,3.444e-06,25.95
L7X4X7/16,L,0.00046300000000000003,0.1016,,15.7,9.8176e-08,2.40864e-08,8.3804e-06,3.0504e-06,22.76
L7X4X3/8,L,0.0004,0.1016,,13.6,8.527999999999999e-08,2.1049599999999998e-08,7.2488e-06,2.6404e-06,19.72
L6X6X1,L,0.0011,0.15239999999999998,,37.4,1.47264e-07,1.47264e-07,1.4022e-05,1.4022e-05,54.23
L6X6X7/8,L,0.0009750000000000001,0.15239999999999998,,33.1,1.32704e-07,1.32704e-07,1.24804e-05,1.24804e-05,47.99
L6X6X3/4,L,0.0008460000000000001,0.15239999999999998,,28.7,1.16896e-07,1.16896e-07,1.08896e-05,1.08896e-05,41.61
L6X6X5/8,L,0.000713,0.15239999999999998,,24.2,1.00256e-07,1.00256e-07,9.249599999999999e-06,9.249599999999999e-06,35.09
L6X6X9/16,L,0.0006450000000000001,0.15239999999999998,,21.9,9.151999999999999e-08,9.151999999999999e-08,8.3968e-06,8.3968e-06,31.75
L6X6X1/2,L,0.000577,0.15239999999999998,,19.6,8.278399999999998e-08,8.278399999999998e-08,7.5276e-06,7.5276e-06,28.42
L6X6X7/16,L,0.000508,0.15239999999999998,,17.2,7.3216e-08,7.3216e-08,6.6584e-06,6.6584e-06,24.94
L6X6X3/8,L,0.000438,0.15239999999999998,,14.9,6.4064e-08,6.4064e-08,5.7564e-06,5.7564e-06,21.61
L6X6X5/16,L,0.00036700000000000003,0.15239999999999998,,12.4,5.408e-08,5.408e-08,4.838e-06,4.838e-06,17.98
L6X4X7/8,L,0.0008,0.1016,,27.2,1.1523199999999998e-07,4.0351999999999996e-08,1.16932e-05,5.5268e-06,39.44
L6X4X3/4,L,0.0006940000000000001,0.1016,,23.6,1.0191999999999999e-07,3.59008e-08,1.0217200000000001e-05,4.838e-06,34.22
L6X4X5/8,L,0.000586,0.1016,,20.0,8.736e-08,3.11168e-08,8.6756e-06,4.1328e-06,29.0
L6X4X9/16,L,0.000531,0.1016,,18.1,7.987199999999999e-08,2.85376e-08,7.888399999999999e-06,3.7556e-06,26.25
L6X4X1/2,L,0.000475,0.1016,,16.2,7.1968e-08,2.5875199999999996e-08,7.068399999999999e-06,3.3784e-06,23.49
L6X4X7/16,L,0.00041799999999999997,0.1016,,14.3,6.4064e-08,2.3129599999999998e-08,6.2484e-06,3.0012e-06,20.73
L6X4X3/8,L,0.000361,0.1016,,12.3,5.5744e-08,2.02176e-08,5.412e-06,2.5912e-06,17.84
L6X4X5/16,L,0.000303,0.1016,,10.3,4.7423999999999995e-08,1.71808e-08,4.5428e-06,2.1976e-06,14.94
L6X3-1/2X1/2,L,0.00045000000000000004,0.08889999999999999,,15.3,6.9056e-08,1.76384e-08,6.9372e-06,2.6076000000000002e-06,22.18
L6X3-1/2X3/8,L,0.000344,0.08889999999999999,,11.7,5.3663999999999997e-08,1.3852799999999999e-08,5.2972e-06,2.0008e-06,16.96
L6X3-1/2X5/16,L,0.00028900000000000003,0.08889999999999999,,9.8,4.5344e-08,1.18144e-08,4.4608000000000006e-06,1.6892e-06,14.21
L5X5X7/8,L,0.0008,0.127,,27.2,7.4048e-08,7.4048e-08,8.4624e-06,8.4624e-06,39.44
L5X5X3/4,L,0.000698,0.127,,23.6,6.5312e-08,6.5312e-08,7.4127999999999996e-06,7.4127999999999996e-06,34.22
L5X5X5/8,L,0.00059,0.127,,20.0,5.6575999999999997e-08,5.6575999999999997e-08,6.314e-06,6.314e-06,29.0
L5X5X1/2,L,0.00047900000000000004,0.127,,16.2,4.7008e-08,4.7008e-08,5.166e-06,5.166e-06,23.49
L5X5X7/16,L,0.000422,0.127,,14.3,4.1599999999999995e-08,4.1599999999999995e-08,4.5591999999999995e-06,4.5591999999999995e-06,20.73
L5X5X3/8,L,0.000365,0.127,,12.3,3.6441599999999995e-08,3.6441599999999995e-08,3.9524000000000005e-06,3.9524000000000005e-06,17.84
L5X5X5/16,L,0.000307,0.127,,10.3,3.09504e-08,3.09504e-08,3.3455999999999998e-06,3.3455999999999998e-06,14.94
L5X3-1/2X3/4,L,0.000585,0.08889999999999999,,19.8,5.7823999999999996e-08,2.2963199999999996e-08,6.9864e-06,3.608e-06,28.71
L5X3-1/2X5/8,L,0.000493,0.08889999999999999,,16.8,4.992e-08,1.9967999999999997e-08,5.9532e-06,3.0832e-06,24.36
L5X3-1/2X1/2,L,0.0004,0.08889999999999999,,13.6,4.1599999999999995e-08,1.6723199999999998e-08,4.8708e-06,2.542e-06,19.72
L5X3-1/2X3/8,L,0.000305,0.08889999999999999,,10.4,3.2239999999999996e-08,1.3104e-08,3.7391999999999997e-06,1.9516e-06,15.08
L5X3-1/2X5/16,L,0.00025600000000000004,0.08889999999999999,,8.7,2.73728e-08,1.11904e-08,3.1488e-06,1.6564e-06,12.61
L5X3-1/2X1/4,L,0.000207,0.08889999999999999,,7.0,2.22976e-08,9.152e-09,2.542e-06,1.3382399999999998e-06,10.15
L5X3X1/2,L,0.000375,0.07619999999999999,,12.8,3.9228799999999996e-08,1.0607999999999998e-08,4.7396e-06,1.8531999999999999e-06,18.56
L5X3X7/16,L,0.000331,0.07619999999999999,,11.3,3.49856e-08,9.526399999999999e-09,4.1984e-06,1.64e-06,16.39
L5X3X3/8,L,0.000286,0.07619999999999999,,9.8,3.0575999999999995e-08,8.361599999999999e-09,3.6408000000000004e-06,1.43336e-06,14.21
L5X3X5/16,L,0.00024100000000000003,0.07619999999999999,,8.2,2.59584e-08,7.1551999999999994e-09,3.0668e-06,1.21196e-06,11.89
L5X3X1/4,L,0.000194,0.07619999999999999,,6.6,2.1174399999999997e-08,5.865599999999999e-09,2.4764e-06,9.84e-07,9.57
L4X4X3/4,L,0.0005440000000000001,0.1016,,18.5,3.1699199999999996e-08,3.1699199999999996e-08,4.5756e-06,4.5756e-06,26.82
L4X4X5/8,L,0.00046100000000000004,0.1016,,15.7,2.7539199999999997e-08,2.7539199999999997e-08,3.9032e-06,3.9032e-06,22.76
L4X4X1/2,L,0.000375,0.1016,,12.8,2.2963199999999996e-08,2.2963199999999996e-08,3.2144e-06,3.2144e-06,18.56
L4X4X7/16,L,0.00033,0.1016,,11.3,2.0508799999999998e-08,2.0508799999999998e-08,2.8372e-06,2.8372e-06,16.39
L4X4X3/8,L,0.000286,0.1016,,9.8,1.79712e-08,1.79712e-08,2.46e-06,2.46e-06,14.21
L4X4X5/16,L,0.00024,0.1016,,8.2,1.5267199999999998e-08,1.5267199999999998e-08,2.0827999999999998e-06,2.0827999999999998e-06,11.89
L4X4X1/4,L,0.000193,0.1016,,6.6,1.248e-08,1.248e-08,1.6892e-06,1.6892e-06,9.57
L4X3-1/2X1/2,L,0.00035,0.08889999999999999,,11.9,2.2047999999999997e-08,1.5641599999999997e-08,3.1488e-06,2.46e-06,17.25
L4X3-1/2X3/8,L,0.000268,0.08889999999999999,,9.1,1.7264e-08,1.2313599999999999e-08,2.4272e-06,1.9023999999999998e-06,13.19
L4X3-1/2X5/16,L,0.00022500000000000002,0.08889999999999999,,7.7,1.4684799999999998e-08,1.04832e-08,2.05e-06,1.6072e-06,11.16
L4X3-1/2X1/4,L,0.000182,0.08889999999999999,,6.2,1.20224e-08,8.6112e-09,1.6564e-06,1.30216e-06,8.99
L4X3X5/8,L,0.00039900000000000005,0.07619999999999999,,13.6,2.5001599999999996e-08,1.1855999999999999e-08,3.7391999999999997e-06,2.1976e-06,19.72
L4X3X1/2,L,0.00032500000000000004,0.07619999999999999,,11.1,2.0883199999999997e-08,9.983999999999999e-09,3.0668e-06,1.804e-06,16.09
L4X3X3/8,L,0.00024900000000000004,0.07619999999999999,,8.5,1.6390399999999998e-08,7.8624e-09,2.3616e-06,1.3956399999999999e-06,12.32
L4X3X5/16,L,0.00020899999999999998,0.07619999999999999,,7.2,1.3977599999999998e-08,6.7392e-09,2.0008e-06,1.18244e-06,10.44
L4X3X1/4,L,0.00016900000000000002,0.07619999999999999,,5.8,1.1439999999999999e-08,5.5328e-09,1.6203199999999999e-06,9.593999999999999e-07,8.41
L3-1/2X3-1/2X1/2,L,0.00032500000000000004,0.08889999999999999,,11.1,1.51008e-08,1.51008e-08,2.4272e-06,2.4272e-06,16.09
L3-1/2X3-1/2X7/16,L,0.00028900000000000003,0.08889999999999999,,9.8,1.352e-08,1.352e-08,2.1648e-06,2.1648e-06,14.21
L3-1/2X3-1/2X3/8,L,0.00025,0.08889999999999999,,8.5,1.1897599999999998e-08,1.1897599999999998e-08,1.8859999999999998e-06,1.8859999999999998e-06,12.32
L3-1/2X3-1/2X5/16,L,0.00021,0.08889999999999999,,7.2,1.0150399999999998e-08,1.0150399999999998e-08,1.58916e-06,1.58916e-06,10.44
L3-1/2X3-1/2X1/4,L,0.00017,0.08889999999999999,,5.8,8.32e-09,8.32e-09,1.29068e-06,1.29068e-06,8.41
L3-1/2X3X1/2,L,0.000302,0.07619999999999999,,10.2,1.4352e-08,9.651199999999999e-09,2.378e-06,1.7876e-06,14.79
L3-1/2X3X7/16,L,0.000267,0.07619999999999999,,9.1,1.2896e-08,8.694399999999998e-09,2.1156e-06,1.5924399999999998e-06,13.19
L3-1/2X3X3/8,L,0.000232,0.07619999999999999,,7.9,1.13568e-08,7.6544e-09,1.8368000000000001e-06,1.3890799999999998e-06,11.46
L3-1/2X3X5/16,L,0.000195,0.07619999999999999,,6.6,9.6928e-09,6.5727999999999995e-09,1.55964e-06,1.1775199999999999e-06,9.57
L3-1/2X3X1/4,L,0.00015800000000000002,0.07619999999999999,,5.4,7.9872e-09,5.4079999999999995e-09,1.26772e-06,9.593999999999999e-07,7.83
L3-1/2X2-1/2X1/2,L,0.000277,0.0635,,9.4,1.34784e-08,5.6576e-09,2.3123999999999997e-06,1.23984e-06,13.63
L3-1/2X2-1/2X3/8,L,0.00021200000000000003,0.0635,,7.2,1.06496e-08,4.5344e-09,1.7876e-06,9.6596e-07,10.44
L3-1/2X2-1/2X5/16,L,0.00017900000000000001,0.0635,,6.1,9.152e-09,3.89792e-09,1.517e-06,8.216399999999999e-07,8.84
L3-1/2X2-1/2X1/4,L,0.000145,0.0635,,4.9,7.5296e-09,3.224e-09,1.23492e-06,6.723999999999999e-07,7.11
L3X3X1/2,L,0.000276,0.07619999999999999,,9.4,9.152e-09,9.152e-09,1.7384e-06,1.7384e-06,13.63
L3X3X7/16,L,0.00024300000000000002,0.07619999999999999,,8.3,8.236799999999999e-09,8.236799999999999e-09,1.55144e-06,1.55144e-06,12.04
L3X3X3/8,L,0.000211,0.07619999999999999,,7.2,7.28e-09,7.28e-09,1.353e-06,1.353e-06,10.44
L3X3X5/16,L,0.00017800000000000002,0.07619999999999999,,6.1,6.24e-09,6.24e-09,1.14636e-06,1.14636e-06,8.84
L3X3X1/4,L,0.000144,0.07619999999999999,,4.9,5.1167999999999995e-09,5.1167999999999995e-09,9.331599999999999e-07,9.331599999999999e-07,7.11
L3X3X3/16,L,0.000109,0.07619999999999999,,3.71,3.943679999999999e-09,3.943679999999999e-09,7.1012e-07,7.1012e-07,5.38
L3X2-1/2X1/2,L,0.00025,0.0635,,8.5,8.6112e-09,5.3664e-09,1.6892e-06,1.2070399999999999e-06,12.32
L3X2-1/2X7/16,L,0.00022200000000000003,0.0635,,7.6,7.7792e-09,4.867199999999999e-09,1.51044e-06,1.07584e-06,11.02
L3X2-1/2X3/8,L,0.000193,0.0635,,6.6,6.8639999999999995e-09,4.2848e-09,1.31692e-06,9.397199999999999e-07,9.57
L3X2-1/2X5/16,L,0.000163,0.0635,,5.6,5.865599999999999e-09,3.6940799999999997e-09,1.11684e-06,7.9868e-07,8.12
L3X2-1/2X1/4,L,0.000132,0.0635,,4.5,4.8255999999999995e-09,3.0534399999999997e-09,9.102000000000001e-07,6.5108e-07,6.52
L3X2-1/2X3/16,L,0.0001,0.0635,,3.39,3.73984e-09,2.3628799999999996e-09,6.937199999999999e-07,4.9692e-07,4.92
L3X2X1/2,L,0.000226,0.0508,,7.7,7.9872e-09,2.77472e-09,1.64e-06,7.708e-07,11.16
L3X2X3/8,L,0.000175,0.0508,,5.9,6.4064e-09,2.24224e-09,1.27756e-06,6.035199999999999e-07,8.55
L3X2X5/16,L,0.000148,0.0508,,5.0,5.4912e-09,1.94272e-09,1.0856800000000001e-06,5.1496e-07,7.25
L3X2X1/4,L,0.00012,0.0508,,4.1,4.5344e-09,1.6224e-09,8.8724e-07,4.2312e-07,5.94
L3X2X3/16,L,9.17e-05,0.0508,,3.07,3.52352e-09,1.2687999999999998e-09,6.789599999999999e-07,3.2472e-07,4.45
L2-1/2X2-1/2X1/2,L,0.000226,0.0635,,7.7,5.075199999999999e-09,5.075199999999999e-09,1.17424e-06,1.17424e-06,11.16
L2-1/2X2-1/2X3/8,L,0.000173,0.0635,,5.9,4.04352e-09,4.04352e-09,9.151200000000001e-07,9.151200000000001e-07,8.55
L2-1/2X2-1/2X5/16,L,0.000146,0.0635,,5.0,3.4819199999999995e-09,3.4819199999999995e-09,7.773599999999999e-07,7.773599999999999e-07,7.25
L2-1/2X2-1/2X1/4,L,0.000119,0.0635,,4.1,2.8787199999999998e-09,2.8787199999999998e-09,6.3468e-07,6.3468e-07,5.94
L2-1/2X2-1/2X3/16,L,9.010000000000001e-05,0.0635,,3.07,2.2256e-09,2.2256e-09,4.837999999999999e-07,4.837999999999999e-07,4.45
L2-1/2X2X3/8,L,0.000155,0.0508,,5.3,3.8022399999999995e-09,2.1340799999999997e-09,8.954400000000001e-07,5.920399999999999e-07,7.68
L2-1/2X2X5/16,L,0.000132,0.0508,,4.5,3.2863999999999997e-09,1.8553599999999999e-09,7.626e-07,5.0676e-07,6.52
L2-1/2X2X1/4,L,0.00010700000000000001,0.0508,,3.62,2.72896e-09,1.5475199999999998e-09,6.2484e-07,4.1492e-07,5.25
L2-1/2X2X3/16,L,8.18e-05,0.0508,,2.75,2.12576e-09,1.21472e-09,4.805199999999999e-07,3.198e-07,3.99
L2-1/2X1-1/2X1/4,L,9.47e-05,0.038099999999999995,,3.19,2.4710399999999998e-09,6.656e-10,5.9696e-07,2.3287999999999998e-07,4.63
L2-1/2X1-1/2X3/16,L,7.24e-05,0.038099999999999995,,2.44,1.93024e-09,5.2416e-10,4.5920000000000004e-07,1.804e-07,3.54
L2X2X3/8,L,0.00013700000000000002,0.0508,,4.7,1.98016e-09,1.98016e-09,5.707199999999999e-07,5.707199999999999e-07,6.82
L2X2X5/16,L,0.000116,0.0508,,3.92,1.7222399999999998e-09,1.7222399999999998e-09,4.8872e-07,4.8872e-07,5.68
L2X2X1/4,L,9.44e-05,0.0508,,3.19,1.4393599999999999e-09,1.4393599999999999e-09,4.0016e-07,4.0016e-07,4.63
L2X2X3/16,L,7.22e-05,0.0508,,2.44,1.12736e-09,1.12736e-09,3.0832e-07,3.0832e-07,3.54
L2X2X1/8,L,4.91e-05,0.0508,,1.65,7.8624e-10,7.8624e-10,2.1156e-07,2.1156e-07,2.39
WT22X204,WT,0.0059900000000000005,0.5689599999999999,0.40894,204.0,1.11072e-05,3.15328e-06,0.0002624,0.000154488,336.6
WT22X184,WT,0.0054,0.5638799999999999,0.4064,184.0,9.900799999999998e-06,2.8079999999999996e-06,0.00023452,0.000138416,303.6
WT22X167.5,WT,0.004920000000000001,0.5588,0.40386,167.5,9.027199999999999e-06,2.496e-06,0.00021484,0.000123328,276.38
WT22X145,WT,0.004260000000000001,0.55372,0.40132,145.0,7.612799999999999e-06,2.16736e-06,0.00018203999999999999,0.00010807600000000001,239.25
WT22X131,WT,0.00385,0.55118,0.40132,131.0,6.822399999999999e-06,1.92192e-06,0.000163016,9.6104e-05,216.15
WT22X115,WT,0.0033900000000000002,0.5461,0.40132,115.0,5.9903999999999994e-06,1.65568e-06,0.000145304,8.282e-05,189.75
WT20X327.5,WT,0.009640000000000001,0.55372,0.4292599999999999,327.5,1.55168e-05,5.9903999999999994e-06,0.00038375999999999997,0.0002788,540.38
WT20X296.5,WT,0.00872,0.5461,0.42417999999999995,296.5,1.37696e-05,5.2416e-06,0.00034276,0.00024764,489.22
WT20X251.5,WT,0.0074,0.5334,0.41655999999999993,251.5,1.13568e-05,4.2431999999999995e-06,0.00028536,0.00020336,414.97
WT20X215.5,WT,0.00633,0.52324,0.41147999999999996,215.5,9.526399999999999e-06,3.5068799999999997e-06,0.00024272,0.00017056,355.57
WT20X198.5,WT,0.00583,0.5206999999999999,0.40894,198.5,8.6112e-06,3.2073599999999997e-06,0.00021976,0.000156948,327.52
WT20X186,WT,0.005470000000000001,0.51562,0.40894,186.0,8.0288e-06,2.94944e-06,0.00020664,0.000144812,306.9
WT20X181,WT,0.005320000000000001,0.51562,0.4064,181.0,7.7792e-06,2.8745599999999997e-06,0.00020008,0.00014153199999999999,298.65
WT20X162,WT,0.004770000000000001,0.51054,0.40386,162.0,6.864e-06,2.53344e-06,0.00017711999999999998,0.000125624,267.3
WT20X148.5,WT,0.00436,0.5054599999999999,0.40132,148.5,6.2399999999999995e-06,2.2713599999999997e-06,0.000162196,0.00011316,245.02
WT20X138.5,WT,0.004070000000000001,0.50292,0.40132,138.5,5.6576e-06,2.17152e-06,0.000145304,0.00010807600000000001,228.52
WT20X124.5,WT,0.0036700000000000005,0.5003799999999999,0.40132,124.5,5.0335999999999995e-06,1.92608e-06,0.000130216,9.643199999999999e-05,205.42
WT20X107.5,WT,0.00318,0.49529999999999996,0.40132,107.5,4.2848e-06,1.65568e-06,0.00011152,8.282e-05,177.38
WT20X99.5,WT,0.00292,0.49022,0.40132,99.5,4.110079999999999e-06,1.44352e-06,0.00010906,7.232400000000001e-05,164.17
WT20X196,WT,0.00578,0.52832,0.31496,196.0,9.4432e-06,1.66816e-06,0.00025092,0.00010643600000000001,323.4
WT20X165.5,WT,0.00488,0.51816,0.30988,165.5,7.8208e-06,1.33952e-06,0.00020992,8.6756e-05,273.07
WT20X163.5,WT,0.00479,0.51816,0.30734,163.5,7.654399999999999e-06,1.3311999999999998e-06,0.000205,8.6428e-05,269.77
WT20X147,WT,0.0043100000000000005,0.51308,0.30479999999999996,147.0,6.7807999999999995e-06,1.16896e-06,0.00018203999999999999,7.6588e-05,242.55
WT20X139,WT,0.0041,0.51054,0.30479999999999996,139.0,6.448e-06,1.08576e-06,0.00017384,7.134e-05,229.35
WT20X132,WT,0.0038700000000000006,0.508,0.30226,132.0,6.031999999999999e-06,1.02336e-06,0.000162688,6.7732e-05,217.8
WT20X117.5,WT,0.0034600000000000004,0.50292,0.30226,117.5,5.2416e-06,9.2352e-07,0.000140548,6.117199999999999e-05,193.88
WT20X105.5,WT,0.0031100000000000004,0.5003799999999999,0.29972,105.5,4.659199999999999e-06,8.112e-07,0.000125788,5.412e-05,174.07
WT20X91.5,WT,0.00267,0.49529999999999996,0.29972,91.5,3.9727999999999995e-06,6.863999999999999e-07,0.000107748,4.592e-05,150.97
WT20X83.5,WT,0.00245,0.49022,0.29972,83.5,3.7398399999999996e-06,5.8656e-07,0.000104468,3.9195999999999995e-05,137.78
WT20X74.5,WT,0.00219,0.48514,0.29972,74.5,3.3903999999999998e-06,4.7424e-07,9.7908e-05,3.1815999999999995e-05,122.92
WT18X462.5,WT,0.013600000000000001,0.54864,0.47244,462.5,2.1340799999999997e-05,1.02752e-05,0.00055268,0.00043624,763.12
